-55.2566998188, 72.9100189275, 0.0000000000
-55.2566998188, 72.9100189275, 0.0000000000
-55.2567087277, 72.9066501776, 0.0000000000
-55.2567087277, 72.9066501776, 0.0000000000
-55.2622665982, 73.2869068057, 0.0000000000
-55.2622665982, 73.2869068057, 0.0000000000
-55.2730041037, 73.5288136880, 0.0000000000
-55.2730041037, 73.5288136880, 0.0000000000
-55.2927158784, 73.8067066817, 0.0000000000
-55.2927158784, 73.8067066817, 0.0000000000
-55.3259248491, 74.1275297820, 0.0000000000
-55.3259248491, 74.1275297820, 0.0000000000
-55.4485732725, 74.8604555908, 0.0000000000
-55.4485732725, 74.8604555908, 0.0000000000
-55.6273396503, 75.5318939246, 0.0000000000
-55.6273396503, 75.5318939246, 0.0000000000
-55.8916268788, 76.2207096394, 0.0000000000
-55.8916268788, 76.2207096394, 0.0000000000
-56.2571757588, 76.9058667277, 0.0000000000
-56.2571757588, 76.9058667277, 0.0000000000
-56.9139967913, 77.7647204089, 0.0000000000
-56.9139967913, 77.7647204089, 0.0000000000
-57.6710584772, 78.4447601354, 0.0000000000
-57.6710584772, 78.4447601354, 0.0000000000
-58.7622256445, 79.1023937275, 0.0000000000
-58.7622256445, 79.1023937275, 0.0000000000
-59.8191789535, 79.5112257872, 0.0000000000
-59.8191789535, 79.5112257872, 0.0000000000
-61.3836110853, 79.8422099817, 0.0000000000
-61.3836110853, 79.8422099817, 0.0000000000
-64.2264795372, 79.8750324183, 0.0000000000
-64.2264795372, 79.8750324183, 0.0000000000
-66.8449532846, 79.4374528860, 0.0000000000
-66.8449532846, 79.4374528860, 0.0000000000
-69.4191232553, 78.6605185872, 0.0000000000
-69.4191232553, 78.6605185872, 0.0000000000
-71.9134851505, 77.6185898102, 0.0000000000
-71.9134851505, 77.6185898102, 0.0000000000
-74.5416284300, 76.2327663692, 0.0000000000
-74.5416284300, 76.2327663692, 0.0000000000
-77.0774304454, 74.6222731807, 0.0000000000
-77.0774304454, 74.6222731807, 0.0000000000
-79.7397304831, 72.6403916604, 0.0000000000
-79.7397304831, 72.6403916604, 0.0000000000
-82.7160489578, 70.0587911345, 0.0000000000
-82.7160489578, 70.0587911345, 0.0000000000
-85.4796398009, 67.2934304074, 0.0000000000
-85.4796398009, 67.2934304074, 0.0000000000
-88.3985996342, 63.9509594870, 0.0000000000
-88.3985996342, 63.9509594870, 0.0000000000
-90.8870768395, 60.7187086659, 0.0000000000
-90.8870768395, 60.7187086659, 0.0000000000
-93.8781788387, 56.2908080626, 0.0000000000
-93.8781788387, 56.2908080626, 0.0000000000
-95.2945576179, 53.9511138651, 0.0000000000
-95.2945576179, 53.9511138651, 0.0000000000
-96.5958167072, 51.6384910398, 0.0000000000
-96.5958167072, 51.6384910398, 0.0000000000
-97.7115078602, 49.5119783939, 0.0000000000
-97.7115078602, 49.5119783939, 0.0000000000
-98.9286890132, 47.0134129980, 0.0000000000
-98.9286890132, 47.0134129980, 0.0000000000
-100.0100239117, 44.6048028233, 0.0000000000
-100.0100239117, 44.6048028233, 0.0000000000
-101.0543191528, 42.0672491265, 0.0000000000
-101.0543191528, 42.0672491265, 0.0000000000
-102.0846957930, 39.2978613197, 0.0000000000
-102.0846957930, 39.2978613197, 0.0000000000
-102.7893872978, 37.2009244623, 0.0000000000
-102.7893872978, 37.2009244623, 0.0000000000
-103.4896853502, 34.8924887421, 0.0000000000
-103.4896853502, 34.8924887421, 0.0000000000
-103.9120200914, 33.3544611220, 0.0000000000
-103.9120200914, 33.3544611220, 0.0000000000
-104.3361192036, 31.6590278482, 0.0000000000
-104.3361192036, 31.6590278482, 0.0000000000
-104.8003029318, 29.5590268481, 0.0000000000
-104.8003029318, 29.5590268481, 0.0000000000
-105.4855374157, 25.6086618060, 0.0000000000
-105.4855374157, 25.6086618060, 0.0000000000
-105.8136463387, 22.8465987836, 0.0000000000
-105.8136463387, 22.8465987836, 0.0000000000
-106.0217961312, 19.8625786817, 0.0000000000
-106.0217961312, 19.8625786817, 0.0000000000
-106.0671618132, 16.6704193572, 0.0000000000
-106.0671618132, 16.6704193572, 0.0000000000
-105.9616930305, 14.0939669492, 0.0000000000
-105.9616930305, 14.0939669492, 0.0000000000
-105.6720365418, 11.1349588455, 0.0000000000
-105.6720365418, 11.1349588455, 0.0000000000
-105.2338999536, 8.4205469215, 0.0000000000
-105.2338999536, 8.4205469215, 0.0000000000
-104.6793586676, 5.9615209894, 0.0000000000
-104.6793586676, 5.9615209894, 0.0000000000
-103.9830505211, 3.5836671894, 0.0000000000
-103.9830505211, 3.5836671894, 0.0000000000
-103.0090798018, 0.9727451645, 0.0000000000
-103.0090798018, 0.9727451645, 0.0000000000
-101.8658679785, -1.4569708563, 0.0000000000
-101.8658679785, -1.4569708563, 0.0000000000
-100.5154001669, -3.7571626606, 0.0000000000
-100.5154001669, -3.7571626606, 0.0000000000
-99.0238208981, -5.7921970372, 0.0000000000
-99.0238208981, -5.7921970372, 0.0000000000
-96.4318030707, -8.4042691844, 0.0000000000
-96.4318030707, -8.4042691844, 0.0000000000
-95.5005441102, -9.1056956619, 0.0000000000
-95.5005441102, -9.1056956619, 0.0000000000
-93.6859293448, -10.1497294477, 0.0000000000
-93.6859293448, -10.1497294477, 0.0000000000
-92.4278782268, -10.6289994913, 0.0000000000
-92.4278782268, -10.6289994913, 0.0000000000
-91.6126540883, -10.8309804547, 0.0000000000
-91.6126540883, -10.8309804547, 0.0000000000
-91.0523114982, -10.9185809577, 0.0000000000
-91.0523114982, -10.9185809577, 0.0000000000
